track_n,line,lyric,track_title,artist,top_10_song
3,42,under you like a g u y,G.U.Y.,Lady Gaga,0
3,43,i wanna be that guy  g u y  ,G.U.Y.,Lady Gaga,0
3,44,i wanna be that guy  g u y  ,G.U.Y.,Lady Gaga,0
3,45,i wanna be that guy  g u y  ,G.U.Y.,Lady Gaga,0
3,46,the girl under you  guy,G.U.Y.,Lady Gaga,0
3,47,i wanna be that guy  g u y  ,G.U.Y.,Lady Gaga,0
3,48,i will wreck you right up  guy  g u y  ,G.U.Y.,Lady Gaga,0
3,49,i will lie down face up  guy  g u y  ,G.U.Y.,Lady Gaga,0
3,50,the girl under you  guy,G.U.Y.,Lady Gaga,0
3,51,achtzehn  sechzehn  14  vierzehn  drei  eins,G.U.Y.,Lady Gaga,0
3,52,nein  zedd  nein  zedd ,G.U.Y.,Lady Gaga,0
3,53,nein  zedd  nein  zedd ,G.U.Y.,Lady Gaga,0
4,1, last night ,Sexxx Dreams,Lady Gaga,0
4,2,our lovers  quarrel,Sexxx Dreams,Lady Gaga,0
4,3, i was thinking about you ,Sexxx Dreams,Lady Gaga,0
4,4,hurts more than i can say,Sexxx Dreams,Lady Gaga,0
4,5, and it was kind of dirty ,Sexxx Dreams,Lady Gaga,0
4,6,all night,Sexxx Dreams,Lady Gaga,0
4,7, and the way that you looked at me ,Sexxx Dreams,Lady Gaga,0
4,8,help me here,Sexxx Dreams,Lady Gaga,0
4,9, it was kind of nasty  aah  ,Sexxx Dreams,Lady Gaga,0
4,10,help me here,Sexxx Dreams,Lady Gaga,0
4,11, it was kind of trashy ,Sexxx Dreams,Lady Gaga,0
4,12, cause i can not help my mind from going there ,Sexxx Dreams,Lady Gaga,0
4,13,heard your boyfriend was away this weekend,Sexxx Dreams,Lady Gaga,0
4,14,wanna meet at my place ,Sexxx Dreams,Lady Gaga,0
4,15,heard that we both got nothing to do,Sexxx Dreams,Lady Gaga,0
4,16,when i lay in bed  i touch myself and think of you,Sexxx Dreams,Lady Gaga,0
4,17,last night,Sexxx Dreams,Lady Gaga,0
4,18,damn  you were in my sex dreams  you were in my ,Sexxx Dreams,Lady Gaga,0
4,19,doing really nasty things  you were in my dreams ,Sexxx Dreams,Lady Gaga,0
4,20,damn  you were in my sex dreams  you were in my ,Sexxx Dreams,Lady Gaga,0
4,21,making love in my sex dreams,Sexxx Dreams,Lady Gaga,0
4,22,we could be caught,Sexxx Dreams,Lady Gaga,0
4,23, i just want this to be perfect ,Sexxx Dreams,Lady Gaga,0
4,24,we are both convicted criminals of thought,Sexxx Dreams,Lady Gaga,0
4,25,  cause i am broken ,Sexxx Dreams,Lady Gaga,0
4,26,let white,Sexxx Dreams,Lady Gaga,0
4,27, by the one before ,Sexxx Dreams,Lady Gaga,0
4,28,glove the bed,Sexxx Dreams,Lady Gaga,0
4,29, he was kind of nasty ,Sexxx Dreams,Lady Gaga,0
4,30,help me here,Sexxx Dreams,Lady Gaga,0
4,31, and i feel so trashy ,Sexxx Dreams,Lady Gaga,0
4,32, cause we can not hide the evidence in our heads ,Sexxx Dreams,Lady Gaga,0
4,33,heard your boyfriend was away this weekend,Sexxx Dreams,Lady Gaga,0
4,34,wanna meet at my place ,Sexxx Dreams,Lady Gaga,0
4,35,heard that we both got nothing to do  woo ,Sexxx Dreams,Lady Gaga,0
4,36,when i lay in bed  i touch myself and think of you,Sexxx Dreams,Lady Gaga,0
4,37,last night,Sexxx Dreams,Lady Gaga,0
4,38,damn  you were in my sex dreams  you were in my ,Sexxx Dreams,Lady Gaga,0
4,39,doing really nasty things  you were in my dreams ,Sexxx Dreams,Lady Gaga,0
4,40,damn  you were in my sex dreams  you were in my ,Sexxx Dreams,Lady Gaga,0
4,41,making love in my sex dreams,Sexxx Dreams,Lady Gaga,0
4,42,do not stop the party  making love in my sex dreams ,Sexxx Dreams,Lady Gaga,0
4,43,let keep it naughty  yeah  making love in my sex dreams ,Sexxx Dreams,Lady Gaga,0
4,44,watch me act a fool  making love in my sex dreams ,Sexxx Dreams,Lady Gaga,0
4,45,tomorrow when i run into you  tomorrow when i run into you,Sexxx Dreams,Lady Gaga,0
4,46,you could turn to stone,Sexxx Dreams,Lady Gaga,0
4,47,or the color of men petrified by a woman,Sexxx Dreams,Lady Gaga,0
4,48,in love as i am when i lay with you,Sexxx Dreams,Lady Gaga,0
4,49,i think of him  i think of him,Sexxx Dreams,Lady Gaga,0
4,50,i can not believe i am telling you this  but i have had a couple drinks and   ,Sexxx Dreams,Lady Gaga,0
4,51,oh my god ,Sexxx Dreams,Lady Gaga,0
4,52,last night,Sexxx Dreams,Lady Gaga,0
4,53,damn  you were in my sex dreams  you were in my ,Sexxx Dreams,Lady Gaga,0
4,54,doing really nasty things  you were in my dreams ,Sexxx Dreams,Lady Gaga,0
4,55,damn  you were in my sex dreams  you were in my ,Sexxx Dreams,Lady Gaga,0
4,56,making love in my sex dreams,Sexxx Dreams,Lady Gaga,0
4,57,do not stop the party  damn  you were in my sex dreams ,Sexxx Dreams,Lady Gaga,0
4,58,let keep it naughty  yeah  doing really nasty things ,Sexxx Dreams,Lady Gaga,0
4,59,watch me act a fool  damn  you were in my sex dreams ,Sexxx Dreams,Lady Gaga,0
4,60,tomorrow when i run into you  making love in my sex dreams ,Sexxx Dreams,Lady Gaga,0
4,61,we were in the swimming pool,Sexxx Dreams,Lady Gaga,0
4,62,i was naked  boy  so were you,Sexxx Dreams,Lady Gaga,0
4,63,and we bumped this song while we made love,Sexxx Dreams,Lady Gaga,0
4,64,dangerous poetry rhymed with our bodies,Sexxx Dreams,Lady Gaga,0
4,65,and now it time for the trial with doubts and drawls,Sexxx Dreams,Lady Gaga,0
4,66,i can not believe i am telling you this  but i have had a couple drinks and   ,Sexxx Dreams,Lady Gaga,0
4,67,oh my god ,Sexxx Dreams,Lady Gaga,0
5,1,yeah  it about that time  yeah,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,2,time ta take off partna  alright ,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,3,hustle gang  uh huh  g d o g,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,4,get your doe or die  partna,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,5,yup  leggo,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,6,still bankhead  shawty  yeah  you know what it is,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,7,pockets full of numbers  rubber bands and bills,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,8,came up from  round  that standard wheel,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,9,was finna do a de   bout 60 mill,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,10,you ai not lived that life  you perpetrating,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,11,you was not really trapping circling birds of prey,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,12,you ai not have to beat no murder case,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,13,man  you probably could not get a ho any da round my way can not get murder planned,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,14,ai not no hoop  play dirty  man,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,15,put some through your jersey  man,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,16,if your partner want some  we can do it again,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,17,okay  h u s t l e g a n g  yeah  wait,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,18,yeah  pull up  pull up  hop out  hop out,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,19,all about the dollar  better go ahead  gaga,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,20,do not want your jewels  i want your drugs,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,21,do not want your money  want your love,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,22,do not want your jewels  i want your drugs,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,23,want your jewels  i want your drugs,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,24,do not want your money  want your love,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,25,i admit that my habit expensive,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,26,and you may find it quite offensive,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,27,but i will not die at the hands of another,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,28,i am your mother  sister  father  brother,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,29,this family is stupid attractive,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,30,and you have surveyed the way we have acted,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,31,keep it coming  i am coming around like your friend now,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,32,i think you should shut up and sit down,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,33,do not want your jewels  i want your drugs,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,34,do not want your money  want your love,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,35,do not want your jewels  i want your drugs,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,36,want your jewels  i want your drugs,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,37,do not want your money  want your love,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,38,everybody want that money  what you want,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,39,high as hell  trying to have some fucking fun,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,40,you do not need  em  but the diamonds make it shine,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,41,tried to kick it just can not find the time,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,42,it the middle of the week  this ai not even the weekend,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,43,red carpet event  every time you see pimps,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,44,it good pussy in the passenger seat,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,45,my lil  homies hang with me  i be passing  em freaks,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,46,bitch ,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,47,jewels and drugs  baby  hustle,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,48,smother  em if you want to be bad,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,49,slap honey on a young pancake,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,50,we know how to make that money,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,51,jewels and drugs  baby  hustle,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,52,smother  em if you want to be bad,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,53,ai not nothing if it ai not family,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,54,we know how to make that money,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,55,dj white shadow ,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,56,come and show me the gateway into your love,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,57,i feel like the money can never do it like the club,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,58,i feel like a diamond can never do it like a drug,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,59,and i want it so come on and take it with me so that i can hit it,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,60,i can admit it  i am influenced by desire when i approach her,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,61,i try to provoke her by giving her money and jewelry and accessories,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,62,instead of the recipe with a legacy of taking her to another place when i get it,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,63,hold up,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,64,twista going in warp speed breaking atoms,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,65,blowing o g  has got me creating antimatter,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,66,let her pop it and smoke on it with me now,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,67,i got her because she ready to party and then move to the club,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,68,because you know the way i think is an anomaly,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,69,and i amma be strange as lady gaga,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,70,probably a dollar be the business  but i would rather be in an outer dimension when i be talking about jewels and drugs,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,71,jewels and drugs  baby  hustle,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,72,smother  em if you want to be bad,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,73,slap honey on a young pancake,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,74,we know how to make that money,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,75,jewels and drugs  baby  hustle,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,76,smother  em if you want to be bad,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,77,ai not nothing if it ai not family,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
5,78,we know how to make that money,"Jewels N' Drugs (Ft. T.I., Too $hort & Twista)",Lady Gaga,0
6,1,put some lipstick on,MANiCURE,Lady Gaga,0
6,2,perfume your neck and slip your high heels on,MANiCURE,Lady Gaga,0
6,3,rinse and curl your hair,MANiCURE,Lady Gaga,0
6,4,loosen your hips and get a dress to wear,MANiCURE,Lady Gaga,0
6,5,i am the one who been coming  round,MANiCURE,Lady Gaga,0
6,6,looking to love in you,MANiCURE,Lady Gaga,0
6,7,you are the medicine  i need to heal,MANiCURE,Lady Gaga,0
6,8,the way you make me feel,MANiCURE,Lady Gaga,0
6,9,i am gon  be manicured,MANiCURE,Lady Gaga,0
6,10,you wanna be man cured,MANiCURE,Lady Gaga,0
6,11,ma ma ma manicure,MANiCURE,Lady Gaga,0
6,12,she wanna be man cured,MANiCURE,Lady Gaga,0
6,13,salon enough for her not to feel so insecure,MANiCURE,Lady Gaga,0
6,14,ma ma ma manicure,MANiCURE,Lady Gaga,0
6,15,she wanna be take care n of,MANiCURE,Lady Gaga,0
6,16,can you feel it  can you feel it ,MANiCURE,Lady Gaga,0
6,17,can you feel it  i am addicted to the love that you garner,MANiCURE,Lady Gaga,0
6,18,can you feel it  can you feel it ,MANiCURE,Lady Gaga,0
6,19,can you feel it  looking serial killer  man is a goner,MANiCURE,Lady Gaga,0
6,20,touch me in the dark,MANiCURE,Lady Gaga,0
6,21,put your hands all over my body parts,MANiCURE,Lady Gaga,0
6,22,throw me on the bed,MANiCURE,Lady Gaga,0
6,23,squeeze  tease me  please me  that what i said ,MANiCURE,Lady Gaga,0
6,24, cause i am the trick who been coming  round,MANiCURE,Lady Gaga,0
6,25,looking to love in you,MANiCURE,Lady Gaga,0
6,26,you are the  the medicine,MANiCURE,Lady Gaga,0
6,27,i need to heal the way  the way  the way you make me feel,MANiCURE,Lady Gaga,0
6,28,i am gon  be manicured,MANiCURE,Lady Gaga,0
6,29,you wanna be man cured,MANiCURE,Lady Gaga,0
6,30,ma ma ma manicure,MANiCURE,Lady Gaga,0
6,31,she wanna be man cured,MANiCURE,Lady Gaga,0
6,32,salon enough for her,MANiCURE,Lady Gaga,0
6,33,not to feel so insecure,MANiCURE,Lady Gaga,0
6,34,ma ma ma manicure,MANiCURE,Lady Gaga,0
6,35,she wanna be take care n of,MANiCURE,Lady Gaga,0
6,36,can you feel it  can you feel it ,MANiCURE,Lady Gaga,0
6,37,can you feel it  i am addicted to the love that you garner,MANiCURE,Lady Gaga,0
6,38,can you feel it  can you feel it ,MANiCURE,Lady Gaga,0
6,39,can you feel it  looking serial killer  man is a goner,MANiCURE,Lady Gaga,0
6,40,man cure,MANiCURE,Lady Gaga,0
6,41,man cure,MANiCURE,Lady Gaga,0
6,42,heal me   cause i am addicted to love,MANiCURE,Lady Gaga,0
6,43,save me   cause i am addicted to love,MANiCURE,Lady Gaga,0
6,44,man cure,MANiCURE,Lady Gaga,0
6,45,i am gon  be manicured,MANiCURE,Lady Gaga,0
6,46,you wanna be man cured,MANiCURE,Lady Gaga,0
6,47,ma ma ma manicure,MANiCURE,Lady Gaga,0
6,48,she wanna be man cured,MANiCURE,Lady Gaga,0
6,49,salon enough for her,MANiCURE,Lady Gaga,0
6,50,not to feel so insecure,MANiCURE,Lady Gaga,0
6,51,ma ma ma manicure,MANiCURE,Lady Gaga,0
6,52,she wanna be take care n of,MANiCURE,Lady Gaga,0
6,53,can you feel it  can you feel it ,MANiCURE,Lady Gaga,0
6,54,can you feel it  i am addicted to the love that you garner,MANiCURE,Lady Gaga,0
6,55,can you feel it  can you feel it ,MANiCURE,Lady Gaga,0
6,56,can you feel it  looking serial killer  man is a goner,MANiCURE,Lady Gaga,0
7,1,yeah  oh ,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,2,turn the mic up,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,3, yeah  yeah ,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,4,eh eh eh eh eh eh eh  oh ,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,5,eh eh eh eh eh eh eh  oh ,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,6,i  i feel good  i walk alone,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,7,but then i trip upon myself and i fall,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,8,i  i stand up  and then i am okay,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,9,but then you print some shit that makes me wanna scream,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,10,so do what you want  what you want with my body,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,11,do what you want  do not stop  let party,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,12,do what you want  what you want with my body,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,13,do what you want  what you want with my body,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,14,write what you want  say what you want  bout me,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,15,if you are wondering  know that i am not sorry,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,16,do what you want  what you want with my body,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,17,what you want with my body,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,18,you can not have my heart  and you will not use my mind,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,19,but do what you want with my body,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,20,do what you want with my body,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,21,you can not stop my voice  cause you do not own my life,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,22,but do what you want with my body,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,23,do what you want with my body,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,24,early morning  longer nights  yeah ,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,25,tom ford  private flights  yeah ,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,26,crazy schedule  fast life,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,27,i would not trade it in   cause it our life,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,28, but let slow it down ,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,29,i could be the drink in your cup,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,30,i could be the green in your blunt  your pusher man,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,31,yeah  i got what you want,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,32,you wanna escape  oh ,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,33,all of the crazy shit  let go ,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,34,you are the marilyn  i am the president,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,35,and i love to hear you sing  girl ,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,36,do what i want  do what i want with your body,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,37,do what i want  do what i want with your body,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,38,back of the club  taking shots  gettin  naughty,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,39,no invitations  it a private party,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,40,do what i want  do what i want with your body,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,41,do what i want  do what i want with your body,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,42,yeah  we taking these haters and we roughin   em up,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,43,and we layin  the cut like we do not give a fuck,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,44,you can not have my heart  and you will not use my mind  my mind ,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,45,but do what you want with my body  yeah ,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,46,do what you want with my body  with your body ,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,47,you can not stop my voice  cause you do not own my life,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,48,but do what you want with my body,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,49,do what you want with my body  body ,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,50,sometimes i am scared  i suppose,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,51,if you ever let me go,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,52,i would fall apart if you break my heart,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,53,so just take my body and do not stop the party,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,54,you can not have my heart and  help me now ,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,55,you will not use my mind,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,56,but do what you want with my body,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,57,do what you want with my body  with your body ,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,58,you can not stop my voice   cause,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,59,you do not own my life  you ,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,60,but do what you want with my body what i want  when i want  when i want ,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,61,do what you want with my body,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,62,do what you want with me,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,63,what you want with my body,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,64,do what you want with me,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,65,what you want with my body  world,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,66,do what you want with me,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,67,what you want with my body,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,68,do what you want with me,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,69,what you want with my body  world,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,70,help me now,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,71,what you want with my body,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,72,do what you want with my body,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,73,do what you want with my body,Do What U Want (Ft. R. Kelly),Lady Gaga,0
7,74,want you want with my body  world,Do What U Want (Ft. R. Kelly),Lady Gaga,0
8,1,come to me,ARTPOP,Lady Gaga,0
8,2,in all your glamour and cruelty,ARTPOP,Lady Gaga,0
8,3,just do that thing that you do,ARTPOP,Lady Gaga,0
8,4,and i will undress you,ARTPOP,Lady Gaga,0
8,5,keep it tight,ARTPOP,Lady Gaga,0
8,6,sometimes the simplest move is right,ARTPOP,Lady Gaga,0
8,7,the melody that you choose,ARTPOP,Lady Gaga,0
8,8,can rescue you,ARTPOP,Lady Gaga,0
8,9,a hybrid can withstand these things,ARTPOP,Lady Gaga,0
8,10,my heart can beat with bricks and strings,ARTPOP,Lady Gaga,0
8,11,my artpop could mean anything,ARTPOP,Lady Gaga,0
8,12,we could  we could belong together  artpop ,ARTPOP,Lady Gaga,0
8,13,we could  we could belong together  artpop ,ARTPOP,Lady Gaga,0
8,14,we could  we could belong together  artpop  artpop  artpop ,ARTPOP,Lady Gaga,0
8,15,come to me,ARTPOP,Lady Gaga,0
8,16,with all your subtext and fantasy,ARTPOP,Lady Gaga,0
8,17,just do that thing that you do,ARTPOP,Lady Gaga,0
8,18,in a perverse hue,ARTPOP,Lady Gaga,0
8,19,lovers  kites,ARTPOP,Lady Gaga,0
8,20,are flown on beaches for public sight,ARTPOP,Lady Gaga,0
8,21,the color palette you choose,ARTPOP,Lady Gaga,0
8,22,could profit you,ARTPOP,Lady Gaga,0
8,23,a hybrid can withstand these things,ARTPOP,Lady Gaga,0
8,24,my heart can beat with bricks and strings,ARTPOP,Lady Gaga,0
8,25,my artpop could mean anything,ARTPOP,Lady Gaga,0
8,26,could try to sell you out or i,ARTPOP,Lady Gaga,0
8,27,could show you all the reasons why,ARTPOP,Lady Gaga,0
8,28,my artpop could mean anything,ARTPOP,Lady Gaga,0
8,29,we could  we could belong together  artpop ,ARTPOP,Lady Gaga,0
8,30,we could  we could belong together  artpop ,ARTPOP,Lady Gaga,0
8,31,we could  we could belong together  artpop  artpop  artpop ,ARTPOP,Lady Gaga,0
8,32,brushes of darkness will not help you create your destiny of self,ARTPOP,Lady Gaga,0
8,33,but artpop could mean anything,ARTPOP,Lady Gaga,0
8,34,anything,ARTPOP,Lady Gaga,0
8,35,i try to sell myself  but i am really laughing,ARTPOP,Lady Gaga,0
8,36,because i just love the music  not the bling,ARTPOP,Lady Gaga,0
8,37,music  not the bling,ARTPOP,Lady Gaga,0
8,38,we could  we could belong together  artpop ,ARTPOP,Lady Gaga,0
8,39,we could  we could belong together  artpop ,ARTPOP,Lady Gaga,0
8,40,we could  we could belong together  artpop  artpop  artpop ,ARTPOP,Lady Gaga,0
8,41,we could  we could belong together  artpop ,ARTPOP,Lady Gaga,0
8,42,we could  we could belong together  artpop ,ARTPOP,Lady Gaga,0
8,43,we could  we could belong together  artpop  artpop  artpop ,ARTPOP,Lady Gaga,0
